Date,CourseId,StudentId,Time In,Time out,Time_in,Time_out,Time_of_Session,day,month,week
11/10/16,MAT101G2,N00844942,17:00,17:01,17,17.02,0.02,Thu,Nov,46
11/10/16,MAT101GB,N00847379,11:10,11:30,11.17,11.5,0.33,Thu,Nov,46
11/10/16,MAT101KB,N00820335,10:57,12:17,10.95,12.28,1.33,Thu,Nov,46
11/10/16,MAT101NA,N00152652,11:26,11:50,11.43,11.83,0.4,Thu,Nov,46
11/10/16,MAT101NB,N00775325,15:42,15:45,15.7,15.75,0.05,Thu,Nov,46
11/10/16,MAT102AB1,N00746488,15:18,17:01,15.3,17.02,1.72,Thu,Nov,46
11/10/16,MAT102B2,N00849429,10:00,14:48,10,14.8,4.8,Thu,Nov,46
11/10/16,MAT102B2,N00860744,15:38,15:56,15.63,15.93,0.3,Thu,Nov,46
11/10/16,MAT102BB,N00830113,12:58,13:18,12.97,13.3,0.33,Thu,Nov,46
11/10/16,MAT102BB,N00832160,12:08,13:00,12.13,13,0.87,Thu,Nov,46
11/10/16,MAT102CB,N00833355,16:17,17:01,16.28,17.02,0.73,Thu,Nov,46
11/10/16,MAT102E1,N00845777,11:17,12:57,11.28,12.95,1.67,Thu,Nov,46
11/10/16,MAT102E2,N00770575,11:19,12:59,11.32,12.98,1.67,Thu,Nov,46
11/10/16,MAT102E2,N00815794,11:16,12:45,11.27,12.75,1.48,Thu,Nov,46
11/10/16,MAT102E2,N00830442,9:49,10:16,9.82,10.27,0.45,Thu,Nov,46
11/10/16,MAT102KA,N00780021,11:23,11:28,11.38,11.47,0.08,Thu,Nov,46
11/10/16,MAT102KB,N00810546,11:09,12:37,11.15,12.62,1.47,Thu,Nov,46
11/10/16,MAT102MB1,N00863756,12:08,12:37,12.13,12.62,0.48,Thu,Nov,46
11/10/16,MAT102RB,N00783689,15:14,15:51,15.23,15.85,0.62,Thu,Nov,46
11/10/16,MAT109A2,N00855411,9:45,11:51,9.75,11.85,2.1,Thu,Nov,46
11/10/16,MAT109D3,N00815906,11:19,12:21,11.32,12.35,1.03,Thu,Nov,46
11/10/16,MAT109E2,N00812077,11:34,13:17,11.57,13.28,1.72,Thu,Nov,46
11/10/16,MAT109G6,N00851518,12:45,12:46,12.75,12.77,0.02,Thu,Nov,46
11/10/16,MAT109J3,N00755099,11:11,12:30,11.18,12.5,1.32,Thu,Nov,46
11/10/16,MAT109J4,N00853097,11:14,12:47,11.23,12.78,1.55,Thu,Nov,46
11/10/16,MAT109M2,N00854280,15:42,16:05,15.7,16.08,0.38,Thu,Nov,46
11/10/16,MAT109M4,N00768154,11:21,12:44,11.35,12.73,1.38,Thu,Nov,46
11/10/16,MAT111D2,N00815491,15:44,16:48,15.73,16.8,1.07,Thu,Nov,46
11/10/16,MAT111G2,N00669968,9:27,10:21,9.45,10.35,0.9,Thu,Nov,46
11/10/16,MAT111K2,N00827536,12:15,12:48,12.25,12.8,0.55,Thu,Nov,46
11/10/16,MAT111TA1,N00725411,12:11,13:42,12.18,13.7,1.52,Thu,Nov,46
11/10/16,MAT122D1,N00738801,8:40,9:53,8.67,9.88,1.22,Thu,Nov,46
11/10/16,MAT122E1H,N00810051,10:50,11:53,10.83,11.88,1.05,Thu,Nov,46
11/10/16,MAT122G1,N00770905,11:17,13:55,11.28,13.92,2.63,Thu,Nov,46
11/10/16,MAT122G1,N00803319,8:41,9:49,8.68,9.82,1.13,Thu,Nov,46
11/10/16,MAT122G1,N00836278,11:19,11:54,11.32,11.9,0.58,Thu,Nov,46
11/10/16,MAT122G1,N00854140,14:16,15:53,14.27,15.88,1.62,Thu,Nov,46
11/10/16,MAT122G1,N00856314,11:15,11:54,11.25,11.9,0.65,Thu,Nov,46
11/10/16,MAT122J1,N00748606,15:24,15:57,15.4,15.95,0.55,Thu,Nov,46
11/10/16,MAT122N1,N00755520,15:43,17:01,15.72,17.02,1.3,Thu,Nov,46
11/10/16,MAT123R1,N00764983,14:50,15:52,14.83,15.87,1.03,Thu,Nov,46
11/10/16,MAT123R1,N00825695,14:19,15:56,14.32,15.93,1.62,Thu,Nov,46
11/10/16,MAT123R1,N00842363,13:34,15:55,13.57,15.92,2.35,Thu,Nov,46
11/10/16,MAT123TA1,N00820376,15:53,16:05,15.88,16.08,0.2,Thu,Nov,46
11/10/16,MAT225M1,N00789374,10:10,17:01,10.17,17.02,6.85,Thu,Nov,46
11/10/16,MAT234KA,N00812577,11:33,12:47,11.55,12.78,1.23,Thu,Nov,46
11/10/16,MAT241BA,N00829582,11:21,14:23,11.35,14.38,3.03,Thu,Nov,46
11/10/16,CSC104CA,N00812630,9:44,10:39,9.73,10.65,0.92,Thu,Nov,46
11/10/16,MAT100D1,N00830333,11:15,11:55,11.25,11.92,0.67,Thu,Nov,46
11/10/16,MAT100P4,N00323384,10:38,17:01,10.63,17.02,6.38,Thu,Nov,46
11/10/16,MAT100R1,N00857569,13:20,13:55,13.33,13.92,0.58,Thu,Nov,46
11/10/16,MAT101A11,N00788747,9:03,9:56,9.05,9.93,0.88,Thu,Nov,46
11/10/16,MAT101CA,N00824118,15:30,16:03,15.5,16.05,0.55,Thu,Nov,46
11/10/16,MAT101EC,N00848214,10:05,11:11,10.08,11.18,1.1,Thu,Nov,46
11/10/16,MAT101GB,N00842032,11:25,11:26,11.42,11.43,0.02,Thu,Nov,46
11/10/16,MAT101GB,N00842032,12:11,12:48,12.18,12.8,0.62,Thu,Nov,46
11/10/16,MAT101KB,N00846461,11:54,12:45,11.9,12.75,0.85,Thu,Nov,46
11/10/16,MAT101NA,N00644586,13:42,14:17,13.7,14.28,0.58,Thu,Nov,46
11/10/16,MAT102A21,N00824295,14:29,17:01,14.48,17.02,2.53,Thu,Nov,46
11/10/16,MAT102A21,N00847367,14:33,15:40,14.55,15.67,1.12,Thu,Nov,46
11/10/16,MAT102BB,N00832160,13:39,14:16,13.65,14.27,0.62,Thu,Nov,46
11/10/16,MAT102CD,N00853658,15:37,16:53,15.62,16.88,1.27,Thu,Nov,46
11/10/16,MAT102E2,N00761713,15:51,17:01,15.85,17.02,1.17,Thu,Nov,46
11/10/16,MAT102FA1,N00763627,15:52,17:01,15.87,17.02,1.15,Thu,Nov,46
11/10/16,MAT102FB,N00838325,15:01,15:05,15.02,15.08,0.07,Thu,Nov,46
11/10/16,MAT102JB,N00825432,14:56,15:16,14.93,15.27,0.33,Thu,Nov,46
11/10/16,MAT102KA,N00780021,10:43,11:15,10.72,11.25,0.53,Thu,Nov,46
11/10/16,MAT102KA,N00842258,11:02,11:53,11.03,11.88,0.85,Thu,Nov,46
11/10/16,MAT102KB,N00769774,11:43,12:37,11.72,12.62,0.9,Thu,Nov,46
11/10/16,MAT102KB,N00809145,9:28,12:41,9.47,12.68,3.22,Thu,Nov,46
11/10/16,MAT102KB,N00827891,12:42,12:47,12.7,12.78,0.08,Thu,Nov,46
11/10/16,MAT102KB,N00834406,12:42,17:01,12.7,17.02,4.32,Thu,Nov,46
11/10/16,MAT102KB,N00846803,11:22,12:39,11.37,12.65,1.28,Thu,Nov,46
11/10/16,MAT102KC,N00849428,10:17,12:50,10.28,12.83,2.55,Thu,Nov,46
11/10/16,MAT102RB,N00430409,15:31,15:50,15.52,15.83,0.32,Thu,Nov,46
11/10/16,MAT102RB,N00795539,10:52,13:57,10.87,13.95,3.08,Thu,Nov,46
11/10/16,MAT103OLA,N00829344,15:57,17:01,15.95,17.02,1.07,Thu,Nov,46
11/10/16,MAT109C1,N00827242,9:53,10:51,9.88,10.85,0.97,Thu,Nov,46
11/10/16,MAT109G1,N00815373,14:17,15:08,14.28,15.13,0.85,Thu,Nov,46
11/10/16,MAT109G4,N00819022,10:19,10:27,10.32,10.45,0.13,Thu,Nov,46
11/10/16,MAT109J3,N00839077,11:35,12:32,11.58,12.53,0.95,Thu,Nov,46
11/10/16,MAT109M6,N00858844,14:17,14:52,14.28,14.87,0.58,Thu,Nov,46
11/10/16,MAT109P1,N00833686,16:40,16:46,16.67,16.77,0.1,Thu,Nov,46
11/10/16,MAT111A1,N00820690,14:00,14:38,14,14.63,0.63,Thu,Nov,46
11/10/16,MAT111K1,N00823284,9:43,10:10,9.72,10.17,0.45,Thu,Nov,46
11/10/16,MAT111K1,N00823284,11:42,12:39,11.7,12.65,0.95,Thu,Nov,46
11/10/16,MAT111K2,N00780254,10:53,12:54,10.88,12.9,2.02,Thu,Nov,46
11/10/16,MAT122D1,N00741323,9:29,9:56,9.48,9.93,0.45,Thu,Nov,46
11/10/16,MAT122D1,N00813409,9:08,9:59,9.13,9.98,0.85,Thu,Nov,46
11/10/16,MAT122D1,N00820358,9:16,9:59,9.27,9.98,0.72,Thu,Nov,46
11/10/16,MAT122D1,N00833117,9:28,9:53,9.47,9.88,0.42,Thu,Nov,46
11/10/16,MAT122G1,N00824336,9:39,9:56,9.65,9.93,0.28,Thu,Nov,46
11/10/16,MAT122N1,N00789811,15:47,17:01,15.78,17.02,1.23,Thu,Nov,46
11/10/16,MAT123M1,N00821415,11:50,14:25,11.83,14.42,2.58,Thu,Nov,46
11/10/16,MAT234KA,N00828697,10:11,12:47,10.18,12.78,2.6,Thu,Nov,46
11/14/16,MAT100BA1,N00490500,16:56,17:21,16.93,17.35,0.42,Mon,Nov,47
11/14/16,MAT100D1,N00830333,13:35,14:30,13.58,14.5,0.92,Mon,Nov,47
11/14/16,MAT100G2,N00855608,13:28,13:31,13.47,13.52,0.05,Mon,Nov,47
11/14/16,MAT100G3,N00852811,10:40,10:43,10.67,10.72,0.05,Mon,Nov,47
11/14/16,MAT100J3,N00849716,10:57,11:28,10.95,11.47,0.52,Mon,Nov,47
11/14/16,MAT101A11,N00160211,17:38,20:59,17.63,20.98,3.35,Mon,Nov,47
11/14/16,MAT101A11,N00709470,15:40,18:30,15.67,18.5,2.83,Mon,Nov,47
11/14/16,MAT101A11,N00846024,13:41,14:05,13.68,14.08,0.4,Mon,Nov,47
11/14/16,MAT101AB1,N00835905,18:05,18:27,18.08,18.45,0.37,Mon,Nov,47
11/14/16,MAT101AB1,N00845988,18:08,18:27,18.13,18.45,0.32,Mon,Nov,47
11/14/16,MAT101AB1,N00845988,19:49,19:55,19.82,19.92,0.1,Mon,Nov,47
11/14/16,MAT101GA,N00858631,9:23,10:40,9.38,10.67,1.28,Mon,Nov,47
11/14/16,MAT101GB,N00759173,10:06,10:47,10.1,10.78,0.68,Mon,Nov,47
11/14/16,MAT101GB,N00842032,9:54,10:52,9.9,10.87,0.97,Mon,Nov,47
11/14/16,MAT101GB,N00847699,10:17,10:56,10.28,10.93,0.65,Mon,Nov,47
11/14/16,MAT101GB,N00850583,10:17,10:56,10.28,10.93,0.65,Mon,Nov,47
11/14/16,MAT101MC,N00799255,12:31,13:40,12.52,13.67,1.15,Mon,Nov,47
11/14/16,MAT101TA,N00804161,15:55,16:38,15.92,16.63,0.72,Mon,Nov,47
11/14/16,MAT102AA1,N00738389,17:36,18:24,17.6,18.4,0.8,Mon,Nov,47
11/14/16,MAT102AA1,N00804692,17:27,18:03,17.45,18.05,0.6,Mon,Nov,47
11/14/16,MAT102AA1,N00833218,17:01,18:02,17.02,18.03,1.02,Mon,Nov,47
11/14/16,MAT102AB1,N00717866,16:58,18:09,16.97,18.15,1.18,Mon,Nov,47
11/14/16,MAT102AB1,N00746488,16:36,18:11,16.6,18.18,1.58,Mon,Nov,47
11/14/16,MAT102AB1,N00844057,16:41,18:10,16.68,18.17,1.48,Mon,Nov,47
11/14/16,MAT102BC,N00858155,12:24,13:20,12.4,13.33,0.93,Mon,Nov,47
11/14/16,MAT102CA1,N00338968,20:04,20:59,20.07,20.98,0.92,Mon,Nov,47
11/14/16,MAT102CC,N00824293,16:06,18:30,16.1,18.5,2.4,Mon,Nov,47
11/14/16,MAT102DC,N00809447,10:49,11:11,10.82,11.18,0.37,Mon,Nov,47
11/14/16,MAT102E2,N00815794,15:17,16:14,15.28,16.23,0.95,Mon,Nov,47
11/14/16,MAT102KA,N00848590,14:30,14:52,14.5,14.87,0.37,Mon,Nov,47
11/14/16,MAT102PB,N00780575,13:30,14:37,13.5,14.62,1.12,Mon,Nov,47
11/14/16,MAT109D3,N00815906,14:47,16:25,14.78,16.42,1.63,Mon,Nov,47
11/14/16,MAT109J3,N00851966,11:57,12:07,11.95,12.12,0.17,Mon,Nov,47
11/14/16,MAT109M2,N00854280,15:05,16:32,15.08,16.53,1.45,Mon,Nov,47
11/14/16,MAT109M4,N00768154,15:37,18:07,15.62,18.12,2.5,Mon,Nov,47
11/14/16,MAT109M4,N00796184,12:58,13:49,12.97,13.82,0.85,Mon,Nov,47
11/14/16,MAT109M4,N00796184,15:12,16:42,15.2,16.7,1.5,Mon,Nov,47
11/14/16,MAT109P1,N00814697,16:39,17:18,16.65,17.3,0.65,Mon,Nov,47
11/14/16,MAT109P2,N00795946,14:41,15:21,14.68,15.35,0.67,Mon,Nov,47
11/14/16,MAT109P2,N00862260,11:38,12:20,11.63,12.33,0.7,Mon,Nov,47
11/14/16,MAT109TC1,N00545453,13:36,15:19,13.6,15.32,1.72,Mon,Nov,47
11/14/16,MAT111B1,N00835527,16:20,16:43,16.33,16.72,0.38,Mon,Nov,47
11/14/16,MAT111G1,N00832201,10:11,10:53,10.18,10.88,0.7,Mon,Nov,47
11/14/16,MAT111J1,N00823233,8:56,9:52,8.93,9.87,0.93,Mon,Nov,47
11/14/16,MAT111J1,N00831212,11:35,12:38,11.58,12.63,1.05,Mon,Nov,47
11/14/16,MAT111J1,N00842362,11:41,12:36,11.68,12.6,0.92,Mon,Nov,47
11/14/16,MAT111TA1,N00683595,17:20,17:25,17.33,17.42,0.08,Mon,Nov,47
11/14/16,MAT111TA1,N00725411,9:32,13:42,9.53,13.7,4.17,Mon,Nov,47
11/14/16,MAT111TA1,N00756878,16:57,17:34,16.95,17.57,0.62,Mon,Nov,47
11/14/16,MAT111TA1,N00824452,10:58,12:10,10.97,12.17,1.2,Mon,Nov,47
11/14/16,MAT111TA1,N00824452,17:32,17:46,17.53,17.77,0.23,Mon,Nov,47
11/14/16,MAT111TA1,N00840711,16:33,16:46,16.55,16.77,0.22,Mon,Nov,47
11/14/16,MAT112M1,N00848648,12:20,13:22,12.33,13.37,1.03,Mon,Nov,47
11/14/16,MAT112M1,N00859447,12:59,13:00,12.98,13,0.02,Mon,Nov,47
11/14/16,MAT118JA,N00862983,13:45,14:54,13.75,14.9,1.15,Mon,Nov,47
11/14/16,MAT122A1,N00422438,10:04,11:19,10.07,11.32,1.25,Mon,Nov,47
11/14/16,MAT122C2,N00830574,15:49,16:10,15.82,16.17,0.35,Mon,Nov,47
11/14/16,MAT122G1,N00854140,11:03,12:16,11.05,12.27,1.22,Mon,Nov,47
11/14/16,MAT122TA1,N00791623,16:52,20:59,16.87,20.98,4.12,Mon,Nov,47
11/14/16,MAT123D1,N00810418,20:02,20:58,20.03,20.97,0.93,Mon,Nov,47
11/14/16,MAT123R1,N00706649,14:14,15:53,14.23,15.88,1.65,Mon,Nov,47
11/14/16,MAT123TA1,N00810395,16:47,17:38,16.78,17.63,0.85,Mon,Nov,47
11/14/16,MAT123TA1,N00841329,17:13,17:37,17.22,17.62,0.4,Mon,Nov,47
11/14/16,MAT225TA1,N00790775,13:54,15:22,13.9,15.37,1.47,Mon,Nov,47
11/14/16,MAT234KA,N00843516,12:22,14:01,12.37,14.02,1.65,Mon,Nov,47
11/14/16,MAT234KA,N00843516,15:23,18:24,15.38,18.4,3.02,Mon,Nov,47
11/14/16,MAT241BA,N00752118,15:45,16:51,15.75,16.85,1.1,Mon,Nov,47
11/14/16,MAT241JA,N00848377,14:28,15:47,14.47,15.78,1.32,Mon,Nov,47
11/14/16,MAT002AA1,N00855568,20:32,20:59,20.53,20.98,0.45,Mon,Nov,47
11/14/16,MAT002AA1,N00862391,20:33,20:59,20.55,20.98,0.43,Mon,Nov,47
11/14/16,MAT100BA1,N00713209,18:41,19:55,18.68,19.92,1.23,Mon,Nov,47
11/14/16,MAT100BA1,N00733116,18:11,19:55,18.18,19.92,1.73,Mon,Nov,47
11/14/16,MAT100G2,N00681844,14:02,14:36,14.03,14.6,0.57,Mon,Nov,47
11/14/16,MAT100G3,N00852811,12:25,13:00,12.42,13,0.58,Mon,Nov,47
11/14/16,MAT100P4,N00323384,11:27,20:59,11.45,20.98,9.53,Mon,Nov,47
11/14/16,MAT101A1,N00241378,8:52,10:39,8.87,10.65,1.78,Mon,Nov,47
11/14/16,MAT101A1,N00779633,18:17,20:14,18.28,20.23,1.95,Mon,Nov,47
11/14/16,MAT101AB1,N00704177,16:32,18:26,16.53,18.43,1.9,Mon,Nov,47
11/14/16,MAT101EB,N00832325,16:20,16:43,16.33,16.72,0.38,Mon,Nov,47
11/14/16,MAT101FA1,N00863372,17:44,19:37,17.73,19.62,1.88,Mon,Nov,47
11/14/16,MAT101GB,N00790879,10:11,10:50,10.18,10.83,0.65,Mon,Nov,47
11/14/16,MAT101GB,N00830691,10:20,10:43,10.33,10.72,0.38,Mon,Nov,47
11/14/16,MAT101MC,N00822984,16:53,17:21,16.88,17.35,0.47,Mon,Nov,47
11/14/16,MAT102AA1,N00717673,16:47,18:02,16.78,18.03,1.25,Mon,Nov,47
11/14/16,MAT102AA1,N00811828,16:53,18:03,16.88,18.05,1.17,Mon,Nov,47
11/14/16,MAT102AB1,N00489013,17:50,20:59,17.83,20.98,3.15,Mon,Nov,47
11/14/16,MAT102AB1,N00535627,11:26,12:39,11.43,12.65,1.22,Mon,Nov,47
11/14/16,MAT102B2,N00860744,10:48,11:01,10.8,11.02,0.22,Mon,Nov,47
11/14/16,MAT102BC,N00760980,9:23,10:41,9.38,10.68,1.3,Mon,Nov,47
11/14/16,MAT102BE,N00729352,12:27,18:31,12.45,18.52,6.07,Mon,Nov,47
11/14/16,MAT102CA,N00784654,15:39,15:47,15.65,15.78,0.13,Mon,Nov,47
11/14/16,MAT102FB,N00859649,9:19,9:52,9.32,9.87,0.55,Mon,Nov,47
11/14/16,MAT102FC,N00829003,9:28,10:22,9.47,10.37,0.9,Mon,Nov,47
11/14/16,MAT102GB,N00729190,18:59,20:59,18.98,20.98,2,Mon,Nov,47
11/14/16,MAT102JE,N00856288,15:12,16:08,15.2,16.13,0.93,Mon,Nov,47
11/14/16,MAT102KA,N00804117,13:43,13:54,13.72,13.9,0.18,Mon,Nov,47
11/14/16,MAT102NC,N00861914,13:04,13:12,13.07,13.2,0.13,Mon,Nov,47
11/14/16,MAT102PB,N00814611,18:17,19:48,18.28,19.8,1.52,Mon,Nov,47
11/14/16,MAT102TA,N00791367,18:16,18:47,18.27,18.78,0.52,Mon,Nov,47
11/14/16,MAT109A7,N00302326,12:28,14:37,12.47,14.62,2.15,Mon,Nov,47
11/14/16,MAT109A7,N00302326,18:01,20:59,18.02,20.98,2.97,Mon,Nov,47
11/14/16,MAT109D1,N00851594,11:27,12:28,11.45,12.47,1.02,Mon,Nov,47
11/14/16,MAT109G1,N00815373,9:03,10:13,9.05,10.22,1.17,Mon,Nov,47
11/14/16,MAT109G4,N00819022,12:12,12:29,12.2,12.48,0.28,Mon,Nov,47
11/14/16,MAT109M2,N00849560,11:00,12:11,11,12.18,1.18,Mon,Nov,47
11/14/16,MAT109M2,N00854280,12:29,13:52,12.48,13.87,1.38,Mon,Nov,47
11/14/16,MAT109M4,N00768154,10:45,13:44,10.75,13.73,2.98,Mon,Nov,47
11/14/16,MAT109M4,N00831217,12:02,13:22,12.03,13.37,1.33,Mon,Nov,47
11/14/16,MAT109M5,N00772308,12:19,14:01,12.32,14.02,1.7,Mon,Nov,47
11/14/16,MAT109P1,N00822803,12:09,12:33,12.15,12.55,0.4,Mon,Nov,47
11/14/16,MAT109TC1,N00863693,16:07,16:37,16.12,16.62,0.5,Mon,Nov,47
11/14/16,MAT111G1,N00831766,8:39,10:52,8.65,10.87,2.22,Mon,Nov,47
11/14/16,MAT111G2,N00669968,12:08,12:49,12.13,12.82,0.68,Mon,Nov,47
11/14/16,MAT111P2,N00861186,14:24,15:21,14.4,15.35,0.95,Mon,Nov,47
11/14/16,MAT111TA1,N00670532,17:20,17:25,17.33,17.42,0.08,Mon,Nov,47
11/14/16,MAT111TA1,N00725411,15:54,20:59,15.9,20.98,5.08,Mon,Nov,47
11/14/16,MAT111TA1,N00824452,13:26,14:07,13.43,14.12,0.68,Mon,Nov,47
11/14/16,MAT111TA1,N00824452,15:17,16:54,15.28,16.9,1.62,Mon,Nov,47
11/14/16,MAT112M1,N00850609,11:21,12:13,11.35,12.22,0.87,Mon,Nov,47
11/14/16,MAT114EDA,N00861436,13:06,14:05,13.1,14.08,0.98,Mon,Nov,47
11/14/16,MAT114EDB,N00852680,14:28,15:02,14.47,15.03,0.57,Mon,Nov,47
11/14/16,MAT122EA1,N00761654,19:50,20:59,19.83,20.98,1.15,Mon,Nov,47
11/14/16,MAT122G1,N00824336,9:39,10:47,9.65,10.78,1.13,Mon,Nov,47
11/14/16,MAT122P1,N00848786,12:25,15:24,12.42,15.4,2.98,Mon,Nov,47
11/14/16,MAT122TA1,N00716316,16:42,19:53,16.7,19.88,3.18,Mon,Nov,47
11/14/16,MAT123D1,N00835112,9:03,9:25,9.05,9.42,0.37,Mon,Nov,47
11/14/16,MAT123D1,N00845320,11:24,12:08,11.4,12.13,0.73,Mon,Nov,47
11/14/16,MAT123EA1,N00695340,17:20,18:19,17.33,18.32,0.98,Mon,Nov,47
11/14/16,MAT123EA1,N00740013,15:30,16:39,15.5,16.65,1.15,Mon,Nov,47
11/14/16,MAT123TA1,N00791830,16:38,17:37,16.63,17.62,0.98,Mon,Nov,47
11/14/16,MAT123TA1,N00809902,16:54,17:34,16.9,17.57,0.67,Mon,Nov,47
11/14/16,MAT123TA1,N00827562,15:10,16:03,15.17,16.05,0.88,Mon,Nov,47
11/14/16,MAT225M1,N00844970,12:43,13:06,12.72,13.1,0.38,Mon,Nov,47
11/14/16,MAT225TA1,N00748406,16:03,17:13,16.05,17.22,1.17,Mon,Nov,47
11/14/16,MAT225TA1,N00790775,17:08,17:40,17.13,17.67,0.53,Mon,Nov,47
11/14/16,MAT241BA,N00857284,15:41,16:30,15.68,16.5,0.82,Mon,Nov,47
11/14/16,MAT241JA,N00848377,11:08,11:56,11.13,11.93,0.8,Mon,Nov,47
11/15/16,MAT002AA1,N00862391,19:25,21:00,19.42,21,1.58,Tue,Nov,47
11/15/16,MAT002J2,N00835181,14:19,14:25,14.32,14.42,0.1,Tue,Nov,47
11/15/16,MAT100G3,N00856473,11:15,12:35,11.25,12.58,1.33,Tue,Nov,47
11/15/16,MAT100P4,N00323384,19:56,21:00,19.93,21,1.07,Tue,Nov,47
11/15/16,MAT101B2,N00836065,10:34,11:39,10.57,11.65,1.08,Tue,Nov,47
11/15/16,MAT101CA,N00780429,9:45,11:20,9.75,11.33,1.58,Tue,Nov,47
11/15/16,MAT101CB,N00830002,11:01,18:16,11.02,18.27,7.25,Tue,Nov,47
11/15/16,MAT101EA,N00832837,10:09,10:28,10.15,10.47,0.32,Tue,Nov,47
11/15/16,MAT101EA1,N00725232,14:53,17:07,14.88,17.12,2.23,Tue,Nov,47
11/15/16,MAT101FA1,N00822585,17:19,18:19,17.32,18.32,1,Tue,Nov,47
11/15/16,MAT101FA1,N00863372,9:40,11:35,9.67,11.58,1.92,Tue,Nov,47
11/15/16,MAT101NA,N00827774,17:26,19:39,17.43,19.65,2.22,Tue,Nov,47
11/15/16,MAT102A11,N00608368,18:28,20:09,18.47,20.15,1.68,Tue,Nov,47
11/15/16,MAT102B2,N00849429,9:14,11:27,9.23,11.45,2.22,Tue,Nov,47
11/15/16,MAT102BD,N00707441,14:59,16:14,14.98,16.23,1.25,Tue,Nov,47
11/15/16,MAT102E2,N00761713,13:38,14:14,13.63,14.23,0.6,Tue,Nov,47
11/15/16,MAT102EA1,N00191373,16:12,17:09,16.2,17.15,0.95,Tue,Nov,47
11/15/16,MAT102EA1,N00191373,19:03,21:01,19.05,21.02,1.97,Tue,Nov,47
11/15/16,MAT102FA1,N00801860,20:23,20:49,20.38,20.82,0.43,Tue,Nov,47
11/15/16,MAT102JA,N00693193,14:37,15:20,14.62,15.33,0.72,Tue,Nov,47
11/15/16,MAT102JD,N00861890,12:16,12:53,12.27,12.88,0.62,Tue,Nov,47
11/15/16,MAT102KA,N00804117,11:39,12:24,11.65,12.4,0.75,Tue,Nov,47
11/15/16,MAT102KA,N00815606,10:52,11:37,10.87,11.62,0.75,Tue,Nov,47
11/15/16,MAT102KB,N00809145,14:29,15:16,14.48,15.27,0.78,Tue,Nov,47
11/15/16,MAT102KB,N00810546,11:18,12:46,11.3,12.77,1.47,Tue,Nov,47
11/15/16,MAT102KB,N00842856,14:58,15:28,14.97,15.47,0.5,Tue,Nov,47
11/15/16,MAT102MB1,N00863756,15:59,16:32,15.98,16.53,0.55,Tue,Nov,47
11/15/16,MAT102NB,N00853808,11:24,12:01,11.4,12.02,0.62,Tue,Nov,47
11/15/16,MAT102NC,N00803231,9:57,11:44,9.95,11.73,1.78,Tue,Nov,47
11/15/16,MAT102NC,N00847963,13:12,13:32,13.2,13.53,0.33,Tue,Nov,47
11/15/16,MAT102NC,N00861914,11:22,11:38,11.37,11.63,0.27,Tue,Nov,47
11/15/16,MAT102PB,N00795470,13:52,17:03,13.87,17.05,3.18,Tue,Nov,47
11/15/16,MAT102PD,N00855564,13:00,13:10,13,13.17,0.17,Tue,Nov,47
11/15/16,MAT102RB,N00795539,17:11,19:28,17.18,19.47,2.28,Tue,Nov,47
11/15/16,MAT102RH,N00764255,12:25,15:19,12.42,15.32,2.9,Tue,Nov,47
11/15/16,MAT102RH,N00841125,15:15,16:00,15.25,16,0.75,Tue,Nov,47
11/15/16,MAT103OLA,N00829344,11:48,12:22,11.8,12.37,0.57,Tue,Nov,47
11/15/16,MAT109A3,N00840767,11:21,13:17,11.35,13.28,1.93,Tue,Nov,47
11/15/16,MAT109A4,N00789996,11:04,11:47,11.07,11.78,0.72,Tue,Nov,47
11/15/16,MAT109E1,N00808930,11:19,12:27,11.32,12.45,1.13,Tue,Nov,47
11/15/16,MAT109E2,N00823526,15:09,15:59,15.15,15.98,0.83,Tue,Nov,47
11/15/16,MAT109G4,N00819022,11:10,11:48,11.17,11.8,0.63,Tue,Nov,47
11/15/16,MAT109M2,N00793698,15:41,16:49,15.68,16.82,1.13,Tue,Nov,47
11/15/16,MAT109M4,N00768154,15:51,20:53,15.85,20.88,5.03,Tue,Nov,47
11/15/16,MAT109M4,N00796184,13:58,14:25,13.97,14.42,0.45,Tue,Nov,47
11/15/16,MAT109M6,N00671058,13:47,14:24,13.78,14.4,0.62,Tue,Nov,47
11/15/16,MAT109TB1,N00470708,19:01,19:28,19.02,19.47,0.45,Tue,Nov,47
11/15/16,MAT111A1,N00828034,11:20,13:15,11.33,13.25,1.92,Tue,Nov,47
11/15/16,MAT111A3,N00776663,9:49,12:24,9.82,12.4,2.58,Tue,Nov,47
11/15/16,MAT111B1,N00801658,13:25,14:44,13.42,14.73,1.32,Tue,Nov,47
11/15/16,MAT111K1,N00823284,11:31,12:31,11.52,12.52,1,Tue,Nov,47
11/15/16,MAT122EA1,N00825655,16:13,18:08,16.22,18.13,1.92,Tue,Nov,47
11/15/16,MAT122EA1,N00863390,17:40,17:56,17.67,17.93,0.27,Tue,Nov,47
11/15/16,MAT122G1,N00767535,11:49,16:06,11.82,16.1,4.28,Tue,Nov,47
11/15/16,MAT122G1,N00854140,9:52,10:46,9.87,10.77,0.9,Tue,Nov,47
11/15/16,MAT122G1,N00854140,11:49,12:52,11.82,12.87,1.05,Tue,Nov,47
11/15/16,MAT122G1,N00854140,14:14,17:46,14.23,17.77,3.53,Tue,Nov,47
